Id,Company,Status,Rep,Contact,Phone,Fax,Street Address,City/State/Zip,Email,Website,Product,"Currency","Credit Limit","Default Location",Payment Term, Shipper,Consignee,Smart Way Carriers Preferred,Flag,Billing Company,Billing Contact,Billing Phone,Billing Fax,Billing Address,Default Pay Day
"67170","PORT CITY LOGISTICS/GA","Active","","","(912) 966-7150","","246 Jimmy Deloach Pkwy ","Savannah, GA 31407","","","CALCIUM","USD","10000","","","","","false","","PORT CITY LOGISTICS/GA","","(912) 966-7150","(912) 966-7150","246 Jimmy Deloach Pkwy Savannah, GA 31407",""
"68421","Power Express Inc","Active","","","(901) 261-0944","","4105 South Mendenhall Road ","Memphis, TN 38115","","","General Commodities","USD","10000","","","","","false","","Power Express Inc","","(901) 261-0944","","4105 South Mendenhall Road Memphis, TN 38115",""
"67870","Preferred Logistics","Active","","","(678) 433-0130","","504 RIVERSIDE PARKWAY ","AUSTELL, GA 30168","","","EMPTY GLASS RACKS","USD","10000","","","","","false","","Preferred Logistics","","(678) 433-0130","","504 RIVERSIDE PARKWAY AUSTELL, GA 30168",""
"69304","Premier Logistics Solutions","Active","","","(866) 276-4600","","11230 Gold Express Dr Ste 310-165 ","Gold River, CA 95670","","","Bags, 15 pcf or greater","USD","10000","","","","","false","","Premier Logistics Solutions","","(866) 276-4600","","11230 Gold Express Dr Ste 310-165 Gold River, CA 95670",""
"73267","PRIORITY LOGISTIC SERVICES, INC.","Active","","","(615) 986-7782","","PO BOX 1745  ","SPRING HILL, TN 37174","","","General Commodities","USD","10000","","","","","false","","PRIORITY LOGISTIC SERVICES, INC.","","(615) 986-7782","","PO BOX 1745  SPRING HILL, TN 37174",""
"63816","PROPAK LOGISTICS, INC","Active","","","(479) 478-7819",""," PO BOX 1239 ","FORT SMITH, AR 72902","","","RUBBER CIRCLES","USD","10000","","","","","false","","PROPAK LOGISTICS, INC","","(479) 478-7819",""," PO BOX 1239 FORT SMITH, AR 72902",""
"68687","PROQUALITY TRANSPORTATION & LOGISTICS SER","Active","","","(253) 448-8180","","3104 142ND AVE E SUITE 100 ","SUMNER, WA 98390","","","PALLETIZED","USD","10000","","","","","false","","PROQUALITY TRANSPORTATION & LOGISTICS SER","","(253) 448-8180","","3104 142ND AVE E SUITE 100 SUMNER, WA 98390",""
"69546","PROS CORPORATION","Active","","","(440) 543-7555","","16687 Hilltop Park Place ","CHAGRIN FALLS, OH 44023","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","PROS CORPORATION","","(440) 543-7555","","16687 Hilltop Park Place CHAGRIN FALLS, OH 44023",""
"68222","ProShip Logistics | Ship A Pallet, LLC","Active","","","(281) 550-7447","","PO Box 2596 ","Cypress, TX 77410","","","PALLETS","USD","10000","","","","","false","","ProShip Logistics | Ship A Pallet, LLC","","(281) 550-7447","","PO Box 2596 Cypress, TX 77410",""
"67058","QUAKER TRANSPORTATION INC","Active","","","(210) 651-5300","","P. O. BOX 11388 ","LANCASTER, PA 17605-1388","","","bagged pecans","USD","10000","","","","","false","","QUAKER TRANSPORTATION INC","","(210) 651-5300","(210) 651-5300","P. O. BOX 11388 LANCASTER, PA 17605-1388",""
"69525","Quality Freight Logistics, Inc","Active","","","(248) 313-9196","","P.O. Box 930829 ","Wixom, MI 48393","","","PACKAGING MATERIALS","USD","10000","","","","","false","","Quality Freight Logistics, Inc ","","(248) 313-9196","","P.O. Box 930829 Wixom, MI 48393",""
"62272","QUICKWAY LOGISTICS INC","Active","","","(615) 834-9470","","1116 POLK AVENUE ","NASHVILLE, TN 37210","","","TOYS &amp; GAMES","USD","10000","","","","","false","","QUICKWAY LOGISTICS INC","","(615) 834-9470","","1116 POLK AVENUE NASHVILLE, TN 37210",""
"65630","Quickway Transportation","Active","","","(267) 294-9311","","400 Turner Industrial Way ","Aston, PA 19014","","","empty pallets","USD","10000","","","","","false","","Quickway Transportation","","(267) 294-9311","","400 Turner Industrial Way Aston, PA 19014",""
"67158","R & S DELIVERED, LLC (TSM)","Active","","","(314) 768-3700","","2640 ROSELAND TERRACE ","ST LOUIS, MO 63143","","","PAINT SUPPLIES","USD","10000","","","","","false","","R & S DELIVERED, LLC (TSM)","","(314) 768-3700","(314) 768-3700","2640 ROSELAND TERRACE ST LOUIS, MO 63143",""
"66677","R2X LLC","Active","","","(855) 729-5521","","10475 CROSSPOINT BOULEVARD ","Indianapolis, IN 46256","","","DRY GROCERY","USD","10000","","","","","false","","R2X LLC","","(855) 729-5521","(855) 729-5521","10475 CROSSPOINT BOULEVARD Indianapolis, IN 46256",""
"68697","R4 Logistics, LLC","Active","","","(410) 384-6943","","5260 Safe Harbor Way ","Salisbury, MD 21801","","","Floor Loaded Cabinets","USD","10000","","","","","false","","R4 Logistics, LLC","","(410) 384-6943","","5260 Safe Harbor Way Salisbury, MD 21801",""
"66640","Rain Dogs Logistics, Inc.","Active","","","(708) 898-4900","","689 Executive Drive ","Willowbrook, IL 60527","","","Beverages","USD","10000","","","","","false","","Rain Dogs Logistics, Inc.","","(708) 310-4400","(708) 898-4900","689 Executive Drive Willowbrook, IL 60527",""
"67388","RANGE LOGISTICS","Active","","","(855) 997-2643","","214 N. CLAY STE 205 ","KIRKWOOD, MO 63122","","","HOUSEHOLD GOODS","USD","10000","","","","","false","","RANGE LOGISTICS","","(855) 997-2643","(314) 394-0783","214 N. CLAY STE 205 KIRKWOOD, MO 63122",""
"62629","RANKIN QUALITY LOGISTICS","Active","","","(601) 854-5601","","PO BOX 884 ","PELAHATCHIE, MS 39145","","","CHEP PALLETS","USD","10000","","","","","false","","RANKIN QUALITY LOGISTICS","","(601) 854-5601","","PO BOX 884 PELAHATCHIE, MS 39145",""
"68792","RBA Transportation Services Inc.","Active","","","(440) 354-4442","","9930 Johnnycake Ridge Road Unit 1A ","Concord Township, OH 44060","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","RBA Transportation Services Inc.","","(440) 354-4442","","9930 Johnnycake Ridge Road Unit 1A Concord Township, OH 44060",""
"63842","RCG Logistics LLC","Active","","","(916) 290-7232","","9300 Tech Center Dr, STE 190 ","Sacramento, CA 95826","","","Engines Transmissions","USD","10000","","","","","false","","RCG Logistics LLC","","(916) 290-7232","","9300 Tech Center Dr, STE 190 Sacramento, CA 95826",""
"64565","RD Logistics","Active","","","(513) 645-1155","","5525 Union Centre Drive ","West Chester, OH 45069","","","NON HAZ","USD","10000","","","","","false","","RD Logistics","","(513) 645-1155","","5525 Union Centre Drive West Chester, OH 45069",""
"65519","RDF Trucking Corp.","Active","","","(800) 526-1816","","7425 Industrial Parkway ","Lorain, OH 44053","","","ALUMINUM BILLETS","USD","10000","","","","","false","","RDF Trucking Corp.","","(800) 526-1816","","7425 Industrial Parkway Lorain, OH 44053",""
"63172","RED CLASSIC TRANSPORTATION SERVICES, LLC","Active","","","(980) 275-5790",""," 1800 CONTINENTAL BOULEVARD, SUITE 400 ","CHARLOTTE, NC 28273","","","palletized coke","USD","72500","","","","","false","","RED CLASSIC TRANSPORTATION SERVICES, LLC","","(980) 275-5790",""," 1800 CONTINENTAL BOULEVARD, SUITE 400 CHARLOTTE, NC 28273",""
"68608","Republic Logistic Services","Active","","","(916) 446-2257","","2362 Maritime Dr. Suite#100 ","ELK GROVE, CA 95758","","","DOORS","USD","10000","","","","","false","","Republic Logistic Services","","(916) 446-2257","","2362 Maritime Dr. Suite#100 ELK GROVE, CA 95758",""
"73604","RMX Global Logistics","Active","","","(800) 964-0058","","141 Union Blvd - Suite 450 ","Lakewood, CO 80228","","","DRY GOODS","USD","10000","","","","","false","","RMX Global Logistics","","(800) 964-0058","","141 Union Blvd - Suite 450 Lakewood, CO 80228",""
"68153","Road Dog Logistics, LLC","Active","","","(513) 253-0879","","PO Box 14448  ","Cincinnati, OH 45250","","","Truckload roof coatings","USD","10000","","","","","false","","Road Dog Logistics, LLC","","(513) 253-0879","","PO Box 14448  Cincinnati, OH 45250",""
"73682","Road Hunter Logistics INC","Active","","","(605) 221-8492","","500 Railway Ave ","Chancellor, SD 57015","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","Road Hunter Logistics INC","","(605) 221-8492","","500 Railway Ave Chancellor, SD 57015",""
"61530","ROCK RIVER EXPRESS, INC.","Active","","","(262) 569-7718",""," W1307 INDUSTRIAL DRIVE ","IXONIA, WI 53036","","","Palletizing pet supplies ","USD","10000","","","","","false","","ROCK RIVER EXPRESS, INC.","","(262) 569-7718",""," W1307 INDUSTRIAL DRIVE IXONIA, WI 53036",""
"69001","ROCKWALL SERVICES INC","Active","","","(972) 685-6993","","P.O. BOX 1552 ","ROCKWALL, TX 75087","","","FAK","USD","10000","","","","","false","","ROCKWALL SERVICES INC","","(972) 685-6993","","P.O. BOX 1552 ROCKWALL, TX 75087",""
"68847","RPM FREIGHT SYSTEMS LLC","Active","","","(248) 268-8998","","301 W 4th St #200 ","Royal Oak, MI 48067","","","Beverages","USD","10000","","","","","false","","RPM FREIGHT SYSTEMS LLC","","(248) 268-8998","","301 W 4th St #200 Royal Oak, MI 48067",""
"67714","RWI Logistics Billing","Active","","","(877) 676-8545","","1538 Alexandria Pike, Suite 13 ","Fort Thomas, KY 41075","","","Bakery_Goods","USD","10000","","","","","false","","RWI Logistics Billing","","(877) 676-8545","","1538 Alexandria Pike, Suite 13 Fort Thomas, KY 41075",""
"67452","Ryder Freight Management Group","Active","","","(800) 392-3736",""," 39550 13 MILE RD, SUITE 101 ","Novi, MI 48377","","","DFT","USD","10000","","","","","false","","Ryder Freight Management Group","","(800) 392-3736","(800) 392-3736"," 39550 13 MILE RD, SUITE 101 Novi, MI 48377",""
"66019","RYDER INTEGRATED LOGISTICS INC/LAREDO","Active","","","(956) 717-3041","","8410 West Bob Bullock Boulevard ","LAREDO, TX 78045","","","Dry Goods","USD","10000","","","","","false","","RYDER INTEGRATED LOGISTICS INC/LAREDO","","(956) 717-3041","","8410 West Bob Bullock Boulevard  LAREDO, TX 78045",""
"64194","S&S Brokerage Inc.","Active","","","(201) 259-9223","","120 Wood Ave South, Suite #605 ","Iselin, NJ 08830","","","Dry food","USD","10000","","","","","false","","S&S Brokerage Inc.","","(201) 259-9223","","120 Wood Ave South, Suite #605 Iselin, NJ 08830",""
"73570","SANDAIR CORPORATION DBA CALIFORNIA FREIGH","Active","","","(800) 729-6770","","P.O. BOX 365 ","RIPON, CA 95366","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","SANDAIR CORPORATION DBA CALIFORNIA FREIGH","","(800) 729-6770","","P.O. BOX 365 RIPON, CA 95366",""
"68590","Saturn Brokerage, Inc.","Active","","","(843) 856-8686","","2134 Cainhoy Road ","Huger, SC 29450","","","Dry Goods","USD","10000","","","","","false","","Saturn Brokerage, Inc.","","(843) 856-8686","","2134 Cainhoy Road Huger, SC 29450",""
"68342","SCHULZ LOGISTICS","Active","","","(531) 289-1951","","4301 W ADAMS ST ","LINCOLN, NE 68524","","","COOLER FOOD PRODUCT","USD","10000","","","","","false","","SCHULZ LOGISTICS","","(531) 289-1951","","4301 W ADAMS ST LINCOLN, NE 68524",""
"62256","Sealink International Inc","Active","","","(562) 437-8877","","4011 W. Plano Parkway, Suite 107 ","Plano, TX 75093","","","GENERAL CARGO (NON HAZ)","USD","10000","","","","","false","","Sealink International Inc","","(562) 437-8877","","4011 W. Plano Parkway, Suite 107 Plano, TX 75093",""
"64110","SemiCab Inc","Active","","","(770) 309-6327","","2876, Adams Oaks LN ","Marietta, GA 30062","","","school supply","USD","10000","","","","","false","","SemiCab Inc","","(770) 309-6327","","2876, Adams Oaks LN Marietta, GA 30062",""
"62267","SETHMAR TRANSPORTATION","Active","","","(913) 884-1244",""," PO BOX 23770 ","OVERLAND PARK, KS 66283","","","PLASTIC PACKAGING","USD","10000","","","","","false","","SETHMAR TRANSPORT.LLC","","(913) 884-1244",""," PO BOX 23770 OVERLAND PARK, KS 66283",""
"73548","Shane Transportation Services","Active","","","(315) 235-3412","","7200 FLY ROAD ","EAST SYRACUSE, NY 13057","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","Shane Transportation Services","","(315) 235-3412","","7200 FLY ROAD EAST SYRACUSE, NY 13057",""
"66112","SHINE LOGISTICS SERVICES LLC","Active","","","(916) 290-9343","","PO BOX 293104 ","Sacramento, CA 95829","","","Cookies","USD","10000","","","","","false","","SHINE LOGISTICS SERVICES LLC","","(916) 290-9343","","PO BOX 293104 Sacramento, CA 95829",""
"68147","Sion Motor Freight","Active","","","(833) 313-7466","","29488 Woodward Ave, #261 ","Royal Oak, MI 48073","","","Flooring","USD","10000","","","","","false","","Sion Motor Freight","","(833) 313-7466","","29488 Woodward Ave, #261 Royal Oak, MI 48073",""
"63358","SLS - Simplified Logistic Solutions","Active","","","(205) 582-2022","","1919 OXMOOR ROAD PMB 344 ","HOMEWOOD, AL 35209","","","Drums","USD","10000","","","","","false","","SLS - Simplified Logistic Solutions","","(205) 582-2022","","1919 OXMOOR ROAD PMB 344 HOMEWOOD, AL 35209",""
"69804","SOMERSET LOGISTICS","Active","","","(870) 715-9266","","2146 N. THOMPSON LANE ","MURFREESBORO, TN 37129-6025","","","Packaging Materials","USD","10000","","","","","false","","SOMERSET LOGISTICS","","(870) 715-9266","","2146 N. THOMPSON LANE MURFREESBORO, TN 37129-6025",""
"73333","SOUTHERN CARGO SERVICES","Active","","","(404) 479-5764","","P. O BOX 250 ","DEMOREST, GA 30535","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","SOUTHERN CARGO SERVICES","","(404) 479-5764","","P. O BOX 250 DEMOREST, GA 30535",""
"66129","SPIDER LOGISTICS","Active","","","(513) 714-4440",""," 9900 PRINCETON-GLENDALE ROAD, SUITE 107 ","WEST CHESTER, OH 45246","","","empty pallets","USD","10000","","","","","false","","SPIDER LOGISTICS","","(513) 714-4440",""," 9900 PRINCETON-GLENDALE ROAD, SUITE 107 WEST CHESTER, OH 45246",""
"63383","ST FREIGHT LLC","Active","","","(920) 686-8200",""," P.O. BOX 1147 ","MANITOWOC, WI 54221-1173","","","STEEL","USD","10000","","","","","false","","ST FREIGHT LLC","","(920) 686-8200",""," P.O. BOX 1147 MANITOWOC, WI 54221-1173",""
"67260","Starbound Technologies","Active","","","(480) 281-3274","","15169 N Scottsdale Rd, Suite 205 ","Scottsdale, AZ 85254","","","Turface mound clay and pro Elite red sand","USD","29000","","","","","false","","Starbound Technologies","","(480) 281-3274","(480) 281-3274","15169 N Scottsdale Rd, Suite 205 Scottsdale, AZ 85254",""
"65921","Steam Logistics - International","Active","","","(423) 405-1463","","325 Market Street, Suite 204 ","CHATTANOOGA, TN 37402","","","Palletized Boxes of Flooring","USD","10000","","","","","false","","Steam Logistics - International","","(423) 405-1463","","325 Market Street, Suite 204 CHATTANOOGA, TN 37402",""
"68135","Stephens Transportation","Active","","","(303) 670-6509","","PO Box 1087 ","Evergreen, CO 80437-1087","","","Hormel Chili &amp; Spam","USD","71000","","","","","false","","Stephens Transportation","","(303) 670-6509","","PO Box 1087 Evergreen, CO 80437-1087",""
"67716","Stone Cargo, Inc.","Active","","","(218) 606-2038","","5739 Old Hwy. 61 ","Duluth., MN 55810","","","MACHINERY/MACHINERY PARTS","USD","10000","","","","","false","","Stone Cargo, Inc.","","(218) 606-2038","","5739 Old Hwy. 61 Duluth., MN 55810",""
"68371","Stronghold Solutions, LLC.","Active","","","(612) 255-3315","","16075 Winding Trail Road ","Colorado Springs, CO 80908","","","Palletized Flooring Tile","USD","10000","","","","","false","","Stronghold Solutions, LLC.","","(612) 255-3315","","16075 Winding Trail Road Colorado Springs, CO 80908",""
"64703","SUNSTATE LOGISTICS INC","Active","","","(352) 343-6711","","726 Southridge Industrial Drive ","TAVARES, FL (327) 789-116_","","","DRY FOODSTUFF","USD","10000","","","","","false","","SUNSTATE LOGISTICS INC","","(352) 343-6711","","726 Southridge Industrial Drive TAVARES, FL (327) 789-116_",""
"68172","Syfan Logistics, Inc.","Active","","","(770) 287-8485","","PO Box 1294 ","GAINESVILLE, GA 30503","","","Dry Goods","USD","10000","","","","","false","","Syfan Logistics, Inc.","","(770) 287-8485","","PO Box 1294 GAINESVILLE, GA 30503",""
"64034","Synchrogistics LLC","Active","","","(877) 879-0668","","PO BOX 99066 ","Raleigh, NC 27624","","","Tiles","USD","10000","","","","","false","","Synchrogistics LLC","","(877) 879-0668","","PO BOX 99066 Raleigh, NC 27624",""
"62075","TAIMEN TRANSPORT LLC","Active","","","(855) 693-0280",""," 1209 POINTE CENTRE DRIVE, SUITE 205 ","CHATTANOOGA, TN 37421","","","Wood Flooring","USD","10000","","","","","false","","TAIMEN TRANSPORT LLC","","(855) 693-0280",""," 1209 POINTE CENTRE DRIVE, SUITE 205 CHATTANOOGA, TN 37421",""
"62302","Target Freight Management","Active","","","(412) 653-7789","","5905 Brownsville Road ","Pittsburgh, PA 15236","","","KD Steel crates","USD","10000","","","","","false","","Target Freight Management","","(412) 653-7789","","5905 Brownsville Road Pittsburgh, PA 15236",""
"63713","TELEX EXPRESS LLC","Active","","","(770) 656-1673",""," 1085 MAPLE HOLLOW CT ","LAWRENCEVILLE, GA 30043","","","COSMETICS STACKABLE","USD","10000","","","","","false",""," TELEX EXPRESS LLC","","(770) 656-1673",""," 1085 MAPLE HOLLOW CT LAWRENCEVILLE, GA 30043",""
"69125","Ten Logistics, Inc.","Active","","","(763) 504-3824","","7651 Anagram Drive ","Eden Prairie, MN 55344","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","Ten Logistics, Inc.","","(763) 504-3824","","7651 Anagram Drive Eden Prairie, MN 55344",""
"63518","TEST DRIVE LLC","Active","","","(616) 551-3061","","PO BOX 577 ","ADA, MI 49301","","","TIRES","USD","10000","","","","","false","","TEST DRIVE LLC","","(616) 551-3061","","PO BOX 577 ADA, MI 49301",""
"62305","TFORCE WORLDWIDE","Active","","","(404) 246-5435","","1000 WINDHAM PARKWAY ","BOLINGBROOK, IL 60490","","","used appliances","USD","39000","","","","","false","","TFORCE WORLDWIDE","","(404) 246-5435","","1000 WINDHAM PARKWAY BOLINGBROOK, IL 60490",""
"68104","The Expediting Co Inc dba High Tec Logist","Active","","","(937) 890-1524","","1295 S Brown School road ","Vandalia, OH 45377","","","PLASTIC ","USD","10000","","","","","false","","The Expediting Co Inc dba High Tec Logist","","(937) 890-1524","","1295 S Brown School road Vandalia, OH 45377",""
"70928","The Perfect Freight Source, LLC","Active","","","(800) 232-6559","","11111 Katy Freeway, Suite 1004 ","Houston, TX 77079","","","Plastic Pellets","USD","10000","","","","","false","","The Perfect Freight Source, LLC","","(800) 232-6559","","11111 Katy Freeway, Suite 1004 Houston, TX 77079",""
"68931","The Titan Business Group","Active","","","(770) 754-7830","","PO BOX 309 ","Roswell, GA 30077","","","FAK","USD","10000","","","","","false","","The Titan Business Group","","(770) 754-7830","","PO BOX 309 Roswell, GA 30077",""
"66827","Time Logistics Inc.","Active","","","(833) 665-8463","","2014 Elmer Pogue Drive ","COLUMBIA, TN 38401","","","SEEDS","USD","10000","","","","","false","","Time Logistics Inc.","","(833) 665-8463","(833) 665-8463","2014 Elmer Pogue Drive COLUMBIA, TN 38401",""
"71834","Timeline Freight Brokers LLC","Active","","","(407) 780-8130","","XXXX ","Orlando, FL 34747","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","Timeline Freight Brokers LLC","","(407) 780-8130","","XXXX Orlando, FL 34747",""
"69245","TJ Freight LLC","Active","","","(715) 263-2352","","314 10th Ave ","CLEAR LAKE, WI 54005","","","FEED PRODUCTS","USD","10000","","","","","false","","TJ Freight LLC","","(715) 263-2352","","314 10th Ave CLEAR LAKE, WI 54005",""
"65616","TMSI","Active","","","(716) 895-8674","","PO BOX 615 ","BUFFALO, NY  14240","","","tile flooring","USD","10000","","","","","false","","TMSI","","(716) 895-8674","","PO BOX 615 BUFFALO, NY  14240",""
"68491","TORCH LOGISTICS LLC","Active","","","(312) 598-8700",""," 406 NORTH ABERDEEN ","CHICAGO, IL 60642","","","Steel Forgings","USD","55000","","","","","false","","TORCH LOGISTICS LLC","","(312) 598-8700",""," 406 NORTH ABERDEEN CHICAGO, IL 60642",""
"66756","Total Distribution Brokerage Svc. Inc.","Active","","","(330) 453-3709","","PO Box 20109 ","Canton, OH 44701","","","rubber pellets bagged boxed and palletized","USD","10000","","","","","false","","Total Distribution Brokerage Svc. Inc.","","(330) 453-3709","(330) 453-3709","PO Box 20109 Canton, OH 44701",""
"63556","TRAFFIC DISTRIBUTION SERVICES, INC.","Active","","","(908) 351-2332","","PO BOX 539 ","LINCROST, NJ 07738","","","ATV&#39;S","USD","10000","","","","","false","","TRAFFIC DISTRIBUTION SERVICES, INC.","","(908) 351-2332","","PO BOX 539 LINCROST, NJ 07738",""
"63345","TRAFFIC TECH INC","Active","","","(800) 663-4721","","111 E. Wacker Drive, Ste 2500 ","Chicago, IL 60601","","","Speakers","USD","10000","","","","","false","","TRAFFIC TECH INC","","(800) 663-4721","","111 E. Wacker Drive, Ste 2500 Chicago, IL 60601",""
"66646","TRAFFIX","Active","","","(312) 983-6101","","141 W JACKSON BLVD SUITE #2010A ","CHICAGO, IL 60604","","","AUTOMOTIVE ACCESSORIES","USD","28000","","","","","false","","TRAFFIX","","(312) 983-6101","(188) 850-81175_________","141 W JACKSON BLVD SUITE #2010A CHICAGO, IL 60604",""
"69532","Tranco Global dba Tranco National","Active","","","(844) 423-6640","","5901 Shallowford Road ","CHATTANOOGA, TN 37421","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","Tranco Global dba Tranco National","","(844) 423-6640","","5901 Shallowford Road CHATTANOOGA, TN 37421",""
"73443","TRANSBORDER INTERNATIONAL LOGISTICS","Active","","","(956) 778-2820","","4709 N. 5TH STREET ","McAllen, TX 78504","","","FREIGHT ALL KINDS","USD","10000","","","","","false","","TRANSBORDER INTERNATIONAL LOGISTICS","","(956) 778-2820","","4709 N. 5TH STREET McAllen, TX 78504",""
"64199","Transfix","Active","","","(929) 293-0360","","498 7th Avenue, 19th floor ","New York, NY 10018","","","Dry Goods","USD","18000","","","","","false","","Transfix","","(929) 293-0360","","498 7th Avenue, 19th floor New York, NY 10018",""
"65495","Transplace Specialized Services","Active","","","(479) 770-7383","","PO BOX 1906 ","Stuttgart, AR 72160","","","Dry Goods","USD","10000","","","","","false","","Transplace Specialized Services","","(479) 770-7383","","PO BOX 1906 Stuttgart, AR 72160",""
"65561","Transplace Texas, LP","Active","","","(479) 770-7971","","PO Box 425 ","Lowell, AR 72745","","","Candy","USD","10000","","","","","false","","Transplace Texas, LP ","","(479) 770-7971","","PO Box 425 Lowell, AR 72745",""
"64374","Transplace Texas, LP C/O Transflo","Active","","","(479) 770-7587","","PO Box 9349 ","Louisville, KY 40209","","","TRUCK PARTS","USD","10000","","","","","false","","Transplace Texas, LP C/O Transflo","","(479) 770-7587","","PO Box 9349 Louisville, KY 40209",""
"64580","TRANSPORTATION SERVICES","Active","","","(402) 564-3390","","PO Box 141 ","Broomfield, CO 80038-0141","","","palletized goods","USD","10000","","","","","false","","TRANSPORTATION SERVICES","","(402) 564-3390","","PO Box 141 Broomfield, CO 80038-0141",""
"72106","TRI-BROS TRANSPORTATION, LLC","Active","","","(607) 296-4528","","227 MAIN STREET ","JOHNSON CITY, NY 13790","","","SIDING PRODUCTS","USD","10000","","","","","false","","TRI-BROS TRANSPORTATION, LLC","","(607) 296-4528","","227 MAIN STREET JOHNSON CITY, NY 13790",""
"64656","TRIBE TRANSPORT","Active","","","(877) 628-6285","","P O BOX 908300 ","GAINESVILLE, GA 30501","","","Dry Goods","USD","10000","","","","","false","","TRIBE TRANSPORT","","(877) 628-6285","","P O BOX 908300 GAINESVILLE, GA 30501",""
"66744","True Blue Freight, LLC","Active","","","(513) 901-0066","","7588 Central Parke Blvd, Suite 307 ","Mason, OH 45040","","","PAPER ROLLS","USD","10000","","","","","false","","True Blue Freight, LLC","","(513) 901-0066","(513) 901-0066","7588 Central Parke Blvd, Suite 307 Mason, OH 45040",""
"73592","TSL Transportation","Active","","","(636) 349-0363","","150 Larkin Williams Industrial Ct ","Fenton, MO 63026","","","Animal Feed Products","USD","10000","","","","","false","","TSL Transportation","","(636) 349-0363","","150 Larkin Williams Industrial Ct Fenton, MO 63026",""
"63928","Tumbleweed Logistics Inc","Active","","","(507) 369-8435","","PO Box 4044 ","Bismarck, ND 58502","","","Navy Beans on Pallets no touch","USD","10000","","","","","false","","Tumbleweed Logistics Inc","","(507) 369-8435","","PO Box 4044 Bismarck, ND 58502",""
"69062","Tyler Transport, LLC","Active","","","(334) 566-7474","","P.O. Box 121 ","Troy, AL 36081","","","GENERAL FREIGHT","USD","10000","","","","","false","","Tyler Transport, LLC","","(334) 566-7474","","P.O. Box 121 Troy, AL 36081",""
"62019","UCW LOGISTICS, LLC","Active","","","(336) 608-3655","","102 West 3rd Street Suite 1250 ","Winston-Salem, NC 27101","","","SORTED OFFICE PAPER","USD","10000","","","","","false","","UCW LOGISTICS, LLC","","(336) 608-3655","","102 West 3rd Street Suite 1250 Winston-Salem, NC 27101",""
"62676","Uncommon Logistics","Active","","","(973) 817-8700","","40 Campus Dr. ","Kearny, NJ 07032","","","275-gal poly composite IBCs","USD","10000","","","","","false","","Uncommon Logistics","","(973) 817-8700","","40 Campus Dr. Kearny, NJ 07032",""
"63595","UNILINK TRANSPORTATION","Active","","","(972) 200-3083","","16414 SAN PEDRO AVE ","SAN ANTONIO, TX 78232","","","palletized cardboard","USD","19000","","","","","false","","UNILINK TRANSPORTATION","","(972) 200-3083","","16414 SAN PEDRO AVE SAN ANTONIO, TX 78232",""
"68581","UNIS TRANSPORTATION","Active","","","(520) 535-1907","","218 Machlin Ct  ","Walnut, CA 91789","","","GENERATOR PARTS","USD","10000","","","","","false","","UNIS TRANSPORTATION","","(520) 535-1907","","218 Machlin Ct  Walnut, CA 91789",""
"64340","Unisource Shipping Inc.","Active","","","(718) 686-6344","","4711 Fort Hamilton Pkwy ","Brooklyn, NY 11219","","","store fixtures","USD","10000","","","","","false","","Unisource Shipping Inc.","","(718) 686-6344","","4711 Fort Hamilton Pkwy Brooklyn, NY 11219",""
"71625","United States Freight and Transfer, LLC","Active","","","(407) 287-6488","","422 Magnolia Street ","Winter Garden, FL 34787","","","SPENT BATTERIES","USD","10000","","","","","false","","United States Freight and Transfer, LLC","","(407) 287-6488","","422 Magnolia Street Winter Garden, FL 34787",""
"72847","UNITED TRANSPORTATION PARTNERS LLC","Active","","","(313) 505-2833","","1172 WHITTIER RD ","GROSSE POINTE PARK, MI 48230","","","Aluminum sows","USD","10000","","","","","false","","UNITED TRANSPORTATION PARTNERS LLC ","","(313) 505-2833","","1172 WHITTIER RD GROSSE POINTE PARK, MI 48230",""
"67438","United Vision Logistics","Active","","","(956) 790-8069","","P.O. BOX 81637 ","LAFAYETTE, LA 70598","","","FAK-MACHINERY","USD","10000","","","","","false","","United Vision Logistics","","(956) 790-8069","(210) 579-6568","P.O. BOX 81637 LAFAYETTE, LA 70598",""
"65698","US Transportation Services, Inc.","Active","","","(772) 664-7768","","205 Pennbriar Drive ","Erie, PA 16509-6650","","","Decorative Sand","USD","11500","","","","","false","","US Transportation Services, Inc.","","(772) 664-7768","","205 Pennbriar Drive Erie, PA 16509-6650",""
"66006","US1 Logistics","Active","","","(817) 917-1691","","203 Ft Wade Rd Suite 320 ","Ponte Vedra Beach, FL 32081","","","palletized dry foods","USD","10000","","","","","false","","US1 Logistics","","(817) 917-1691","","203 Ft Wade Rd Suite 320 Ponte Vedra Beach, FL 32081",""
