Id,Company,Contracted On,Status,Contact,Phone,Cellphone,Fax,Street Address,City/State/Zip,Email,Website,Payment Term,Currency,Preferred Carrier Status,Smartway Certified,Flag,Payee Company,Payee Contact,Payee Phone,Payee Cellphone,Payee Fax,Payee Address,Federal ID,Pay in Days,MC #,DOT #,HAZMAT #,SCAC #,Trackable
"335958","KNIGHTS ENTERPRISE CORP","","Active","","(929) 412-8050","","","275 CHESTNUT ST STE 133 ","NEWARK, NJ 07105","","","","USD","false","false","","KNIGHTS ENTERPRISE CORP","","(929) 412-8050","","","275 CHESTNUT ST STE 133 NEWARK, NJ 07105 ","","","1051553","3310666","","","false"
"290167","KNUDSEN TRUCKING INC","","Active","","(715) 792-5202","","","N1811 785TH ST ","HAGER CITY, WI 54014","","","","USD","false","false","","KNUDSEN TRUCKING INC","","(715) 792-5202","","","N1811 785TH ST HAGER CITY, WI 54014","","","105159","116690","","","false"
"348084","Kompas Logistics Inc","","Active","","(407) 506-4846","","","4350 QUAIL ROOST RD ","ST CLOUD, FL 34772","","","","USD","false","false","","Kompas Logistics Inc","","(407) 506-4846","","","4350 QUAIL ROOST RD ST CLOUD, FL 34772 ","","","910353","2594224","","","false"
"365318","KOVAC EXPRESS INC","","Active","","(574) 234-4805","","","58550 EXECUTIVE DR ","MISHAWAKA, IN 46544","","","","USD","false","false","","KOVAC EXPRESS INC ","","(574) 234-4805","","","58550 EXECUTIVE DR MISHAWAKA, IN 46544","","","504038","1299125 ","","","false"
"330153","KULAR TRANSPORT INC","","Active","","(732) 479-0500","","","253 CATHERINE ST ","SOUTH AMBOY, NJ 08879-1803","","","","USD","false","false","","KULAR TRANSPORT INC","","(732) 479-0500","","","253 CATHERINE ST SOUTH AMBOY, NJ 08879-1803","","","907896","2588850","","","false"
"351095","KUPERUS TRUCKING, INC.","","Active","","(616) 669-2710","","","2225 CENTER INDUSTRIAL COURT ","JENISON, MI 49428","","","","USD","false","false","","KUPERUS TRUCKING, INC.","","(616) 669-2710","","","2225 CENTER INDUSTRIAL COURT JENISON, MI 49428 ","","","699387","1977980","","","false"
"338975","KVC LOGISTICS CORP","","Active","","(833) 468-3332","","","416 Schiller St ","Elizabethport, NJ 07206","","","","USD","false","false","","KVC LOGISTICS CORP","","(833) 468-3332","","","416 Schiller St Elizabethport, NJ 07206","","","041080","3034195","","","false"
"344185","KYA TRANSPORT, INC.","","Active","","(915) 852-9490","","","421 S DARRINGTON RD ","EL PASO, TX 79928","","","","USD","false","false","","KYA TRANSPORT, INC.","","(915) 852-9490","","","421 S DARRINGTON RD EL PASO, TX 79928 ","","","398982","924864","","","false"
"350523","L F CHAVEZ TRUCKING INC","","Active","","(321) 228-0201","","","1837 SCRUB JAY RD ","APOPKA, FL  32703","","","","USD","false","false","","L F CHAVEZ TRUCKING INC","","(321) 228-0201","","","1837 SCRUB JAY RD APOPKA, FL  32703","","","460035","934910","","","false"
"327169","L.A.O LLC","","Active","","(620) 621-0378","","","2431 Aster LN ","Liberal, KS 67901","","","","USD","false","false","","L.A.O LLC","","(620) 621-0378","","","2431 Aster LN Liberal, KS 67901","","","999967","2952455","","","false"
"358314","L.R. LOGISTICS INC","","Active","","(312) 767-1550","","","2600 WEST 35TH STREET ","CHICAGO, IL 60632","","","","USD","false","false","","L.R. LOGISTICS INC","","(312) 767-1550","","","2600 WEST 35TH STREET CHICAGO, IL 60632 ","","","776120","2304528","","","false"
"297983","Lal Transport Inc","","Active","","(909) 241-3695","","","7915 E Emerson Ave ,Suite B 250 ","INDIANAPOIIS, IN 46237","","","","USD","false","false","","Lal Transport Inc","","(909) 241-3695","","","7915 E Emerson Ave ,Suite B 250 INDIANAPOIIS, IN 46237","","","1030149","3265667","","","false"
"329915","LAM Cargo LLC","","Active","","(346) 978-2562","","","15938 Camino Del Sol Dr ","Houston, TX 77083","","","","USD","false","false","","LAM Cargo LLC ","","(346) 978-2562","","","15938 Camino Del Sol Dr Houston, TX 77083","","","1094930","3281170","","","false"
"320609","Lavalle Transportation Inc.","","Active","","(315) 265-5800","","","20 Madrid Ave PO box 550  ","Potsdam, NY 13676","","","","USD","false","false","","Lavalle Transportation Inc.","","(315) 265-5800","","","20 Madrid Ave PO box 550  Potsdam, NY 13676","","","279452","575205","","","false"
"349926","LB INDEPENDENT CORP","","Active","","(630) 210-1970","","","1501 Darien Lake Dr. Apt 107 ","Darien, IL 60561","","","","USD","false","false","","LB INDEPENDENT CORP","","(630) 210-1970","","","1501 Darien Lake Dr. Apt 107 Darien, IL 60561","","","1060190","3328271","","","false"
"344273","LEACH TRUCKING CO.","","Active","","(517) 652-9938","","","6150 JUNCTION ROAD ","BRIDGEPORT, MI 48722","","","","USD","false","false","","LEACH TRUCKING CO.","","(517) 652-9938","","","6150 JUNCTION ROAD BRIDGEPORT, MI 48722 ","","","124944","71992","","","false"
"336746","Leader Freight Systems INC","","Active","","(463) 777-5969","","","450 E 96th St Suite 500 ","Indianapolis, IN 46420","","","","USD","false","false","","Leader Freight Systems INC","","(463) 777-5969","","","450 E 96th St Suite 500 Indianapolis, IN 46420","","","1038362","3283188","","","false"
"351312","LEADING CARRIER INC","","Active","","(219) 302-9181","","","917 Ridge Rd Bldg 2 Suite# 3429 ","MUNSTER, IN 46321","","","","USD","false","false","","LEADING CARRIER INC","","(219) 302-9181","","","917 Ridge Rd Bldg 2 Suite# 3429 MUNSTER, IN 46321","","","070494","3088274","","","false"
"344826","LEIRO TRANSPORT LLC","","Active","","(305) 397-5638","","","3116 W 73RD PL ","HIALEAH, FL 33018","","","","USD","false","false","","LEIRO TRANSPORT LLC","","(305) 397-5638","","","3116 W 73RD PL HIALEAH, FL 33018 ","","","1165800","3218454","","","false"
"344203","LEWIS TRANSPORTATION, INC.","","Active","","(618) 793-2395","","","13523 E 1750TH AVE ","NEWTON, IL 62448","","","","USD","false","false","","LEWIS TRANSPORTATION, INC.","","(618) 793-2395","","","13523 E 1750TH AVE NEWTON, IL 62448 ","","","193439","275339","","","false"
"345286","LG Xpress Inc.","","Active","","(877) 218-3919","","","9106 N Cumberland Ave ","Niles, IL 60714","","","","USD","false","false","","LG Xpress Inc.","","(877) 218-3919","","","9106 N Cumberland Ave Niles, IL 60714","","","049320","3049978","","","false"
"317704","LIBERTY ROAD TRANSPORTATION INC","","Active","","(929) 341-8483","","","278 ORANGE ST ","NEWARK, NJ 07103","","","","USD","false","false","","LIBERTY ROAD TRANSPORTATION INC","","(929) 341-8483","","","278 ORANGE ST NEWARK, NJ 07103 ","","","1007219","3219433","","","false"
"365731","Little Bear's Freight","","Active","","(662) 488-1647","","","1545  Beechnut Dr. ","Pontotoc, MS 38863","","","","USD","false","false","","Little Bear's Freight","","(662) 488-1647","","","1545  Beechnut Dr. Pontotoc, MS 38863","","","1190832","3553367","","","false"
"337767","LJM INTERNATIONAL","","Active","","(862) 203-4274","","","1Ackerman Ave ","Clifton, NJ 07011","","","","USD","false","false","","LJM INTERNATIONAL","","(862) 203-4274","","","1Ackerman Ave Clifton, NJ 07011","","","034116","3020529","","","false"
"332900","LJY TRUCKING INC","","Active","","(317) 956-6933","","","560 N OXFORD ST ","INDIANAPOLIS, IN 46201","","","","USD","false","false","","LJY TRUCKING INC","","(317) 956-6933","","","560 N OXFORD ST INDIANAPOLIS, IN 46201 ","","","1149050","3491157","","","false"
"393233","LM IMPORTS AND EXPORTS CORP","","Active","","(405) 740-3741","","","112 N FOREST HILL DR ","FORT WORTH, TX 76140","","","","USD","false","false","","LM IMPORTS AND EXPORTS CORP","","(405) 740-3741","","","112 N FOREST HILL DR FORT WORTH, TX 76140","","","1239030","2878991","","","false"
"339855","LMB DISTRIBUTORS LLC","","Active","","(678) 666-4465","","","5300 MEMORIAL DRIVE SUITE 142A ","STONE MOUNTAIN, GA 30083","","","","USD","false","false","","LMB DISTRIBUTORS LLC","","(678) 666-4465","","","5300 MEMORIAL DRIVE SUITE 142A STONE MOUNTAIN, GA 30083 ","","","914636","2628048","","","false"
"355516","LOADWARE TRANSPORTATION LLC","","Active","","(952) 217-7891","","","1203 WAGON WHEEL RD ","HOPKINS, MN 55343","","","","USD","false","false","","LOADWARE TRANSPORTATION LLC","","(952) 217-7891","","","1203 WAGON WHEEL RD HOPKINS, MN 55343 ","","","786290","2303148","","","false"
"340468","LOGISTICX INC","","Active","","(224) 500-3333","","","540 WISCONSIN AVE ","TWIN LAKE, WI 53181","","","","USD","false","false","","LOGISTICX INC","","(224) 500-3333","","","540 WISCONSIN AVE TWIN LAKE, WI 53181 ","","","427381","1026634","","","false"
"343265","Logus LTD","","Active","","(877) 343-0030","","","977 N Oaklawn Ave unit 109-C ","Elmhurst, IL 60126","","","","USD","false","false","","Logus LTD","","(877) 343-0030","","","977 N Oaklawn Ave unit 109-C Elmhurst, IL 60126","","","101455","3233109","","","false"
"347357","LOPEZ CARRIER LLC","","Active","","(832) 483-9133","","","26303 WEDGEWOOD PARK ","CYPRESS, TX 77433","","","","USD","false","false","","LOPEZ CARRIER LLC","","(832) 483-9133","","","26303 WEDGEWOOD PARK CYPRESS, TX 77433 ","","","1288797","3692557","","","false"
"346821","Louis express Inc","","Active","","(863) 602-8107","","","4347 Thomaswood Lane E ","Winter Haven, FL 33880","","","","USD","false","false","","Louis express Inc","","(863) 602-8107","","","4347 Thomaswood Lane E Winter Haven, FL 33880","","","116494","3168667","","","false"
"338238","Lubenow Express LLC","","Active","","(920) 347-5920","","","3333 Commodity Lane ","Green Bay, WI 54304","","","","USD","false","false","","Lubenow Express LLC","","(920) 347-5920","","","3333 Commodity Lane Green Bay, WI 54304","","","461757","1165399","","","false"
"334451","LUBIANSKI TRUCK COMPANY LLC","","Active","","(210) 872-9777","","","12480 ADKINS ELMENDORF RD LOT 5 ","SAN ANTONIO, TX 78263","","","","USD","false","false","","LUBIANSKI TRUCK COMPANY LLC","","(210) 872-9777","","","12480 ADKINS ELMENDORF RD LOT 5 SAN ANTONIO, TX 78263 ","","","1143306","3475511","","","false"
"341528","Lucky World Inc","","Active","","(630) 491-7000","","","15774 S. La Grange Rd Suit#383 ","Orland Park, IL 60462","","","","USD","false","false","","Lucky World Inc","","(630) 491-7000","","","15774 S. La Grange Rd Suit#383 Orland Park, IL 60462","","","914153","2597317","","","false"
"340695","Lya Auto Transport","","Active","","(209) 740-1086","","","18 sundown ridge pl ","Tomball, TX 77375","","","","USD","false","false","","Lya Auto Transport","","(209) 740-1086","","","18 sundown ridge pl Tomball, TX 77375","","","811051","2365558","","","false"
"348258","M & C TRANSPORTATION CO LLC","","Active","","(870) 747-1048","","","300 MONROE ST ","CLARENDON, AR 72029","","","","USD","false","false","","M & C TRANSPORTATION CO LLC","","(870) 747-1048","","","300 MONROE ST CLARENDON, AR 72029 ","","","939520","2818216","","","false"
"344094","M and G LOGISTICS","","Active","","(551) 404-5273","","","629 Hubbard Ave ","Union, NJ 07083","","","","USD","false","false","","M and G LOGISTICS","","(551) 404-5273","","","629 Hubbard Ave Union, NJ 07083 ","","","849667","2342086","","","false"
"332915","M&G RIVER LOGISTICS LLC","","Active","","(214) 552-9842","","","111 TURNING ROW DR ","CRANDALL, TX 75114","","","","USD","false","false","","M&G RIVER LOGISTICS LLC","","(214) 552-9842","","","111 TURNING ROW DR CRANDALL, TX 75114 ","","","087595","3120337","","","false"
"335406","M&J CARRIERS LLC","","Active","","(956) 753-2222","","","14218 BUSINESS AVE ","LAREDO, TX 78045","","","","USD","false","false","","M&J CARRIERS LLC","","(956) 753-2222","","","14218 BUSINESS AVE LAREDO, TX 78045 ","","","804089","2349233","","","false"
"357200","M&W TRUCKING LLC","","Active","","(314) 824-8976","","","6850 BERKRIDGE CT ","BERKELEY, MO 63134","","","","USD","false","false","","M&W TRUCKING LLC","","(314) 824-8976","","","6850 BERKRIDGE CT BERKELEY, MO 63134 ","","","022445","1448302","","","false"
"363950","M.P. EXPRESS, INC.","","Active","","(630) 427-0472","",""," 7732 LYMAN ","DARIEN, IL 60561","","","","USD","false","false","","M.P. EXPRESS, INC.","","(630) 427-0472","",""," 7732 LYMAN DARIEN, IL 60561","","","474730","1188672","","","false"
"328005","Maduka Eche Dba Mopee Logistics","","Active","","(713) 875-1845","","","17611 Rose Summit Ln ","Richmond, TX 77407","","","","USD","false","false","","Maduka Eche Dba Mopee Logistics","","(713) 875-1845","","","17611 Rose Summit Ln Richmond, TX 77407","","","865527","2497942","","","false"
"344473","Mady 7 LLC","","Active","","(484) 516-5590","","","1446 Moss St ","Reading, PA 19604","","","","USD","false","false","","Mady 7 LLC","","(484) 516-5590","","","1446 Moss St Reading, PA 19604","","","1240371","3625963","","","false"
"298085","MAG CARRIERS LLC","","Active","","(706) 699-7043","","","184 PRINTUP ST ","DEARING, GA 30808","","","","USD","false","false","","MAG CARRIERS LLC","","(706) 699-7043","","","184 PRINTUP ST DEARING, GA 30808","","","693036","1948956","","","false"
"313909","MAGNET TRUCKING, LLC","","Active","","(580) 256-8300","","","22815 US 270 SOUTH ","WOODWARD, OK 73801","","","","USD","false","false","","MAGNET TRUCKING, LLC","","(580) 256-8300","","","22815 US 270 SOUTH WOODWARD, OK 73801","","","666845","1836483","","","false"
"349412","MAGNETIC LOGISTICS INC","","Active","","(216) 205-4424","","","101 BELMONT COURT ","BROADVIEW HEIGHTS, OH 44147","","","","USD","false","false","","MAGNETIC LOGISTICS INC","","(216) 205-4424","","","101 BELMONT COURT BROADVIEW HEIGHTS, OH 44147 ","","","787680","1291415","","","false"
"304617","Mail Management Services, Inc.","","Active","","(414) 369-7026","","","1919 S 40th Street, Suite 222 ","Lincoln, NE 68506","","","","USD","false","false","","Mail Management Services, Inc.","","(414) 369-7026","","","1919 S 40th Street, Suite 222 Lincoln, NE 68506","","","157004","2350163","","","false"
"343912","MAK WAY INC","","Active","","(708) 206-5930","","","9447 S 86TH CT APT B103 ","HICKORY HILLS, IL 60457-1757","","","","USD","false","false","","MAK WAY INC","","(708) 206-5930","","","9447 S 86TH CT APT B103 HICKORY HILLS, IL 60457-1757","","","072461"," 3091965","","","false"
"327823","MALCORE TRUCKING LLC","","Active","","(956) 436-0033","","","1025 ABERCORN ","SCHERTZ, TX 78154","","","","USD","false","false","","MALCORE TRUCKING LLC","","(956) 436-0033","","","1025 ABERCORN SCHERTZ, TX 78154 ","","","1260270","3107299","","","false"
"339347","Mallini Transport LLC","","Active","","(713) 609-9233","","","5090 Richmond Ave #154 ","Houston, TX 77056","","","","USD","false","false","","Mallini Transport LLC ","","(713) 609-9233","","","5090 Richmond Ave #154 Houston, TX 77056","","","1244306","3631548","","","false"
"326593","MANITOU TRANSPORTATION LLC","","Active","","(954) 213-3165","","","950  Colgate dr apt 316 ","COLLEGE STA, TX 77840-3710","","","","USD","false","false","","MANITOU TRANSPORTATION LLC","","(954) 213-3165","","","950  Colgate dr apt 316 COLLEGE STA, TX 77840-3710","","","1211368","3569929","","","false"
"337352","MANSUR TRUCKING, INC.","","Active","","(608) 754-8442","","","ROUTE 1, BOX 101A ","JANESVILLE, WI 53545","","","","USD","false","false","","MANSUR TRUCKING, INC.","","(608) 754-8442","","","ROUTE 1, BOX 101A JANESVILLE, WI 53545 ","","","170846","208105","","","false"
"339727","Marathon Trucking","","Active","","(832) 736-4838","","","14115 Merganser DR ","Houston, TX 77047","","","","USD","false","false","","Marathon Trucking","","(832) 736-4838","","","14115 Merganser DR Houston, TX 77047","","","547531","1448901","","","false"
"320956","MARK HOGAN TRUCKING LLC","","Active","","(616) 644-3666","","","824 SPRING ST ","GRAND RAPIDS, MI 49503","","","","USD","false","false","","MARK HOGAN TRUCKING LLC","","(616) 644-3666","","","824 SPRING ST GRAND RAPIDS, MI 49503 ","","","734809","2106989","","","false"
"354730","MARKETING TRANSPORT SOLUTIONS LLC","","Active","","(908) 404-8760","","","624 PENNSYLVANIA AVE ","ELIZABETH, NJ 07201","","","","USD","false","false","","MARKETING TRANSPORT SOLUTIONS LLC","","(908) 404-8760","","","624 PENNSYLVANIA AVE ELIZABETH, NJ 07201 ","","","1050803","3308741","","","false"
"329771","Marnest Freight LLC","","Active","","(513) 834-4633","","","8905 NW 111th Street ","Oklahoma City, OK 73162","","","","USD","false","false","","Marnest Freight LLC","","(513) 834-4633","","","8905 NW 111th Street Oklahoma City, OK 73162","","","1071832","3352068","","","false"
"354752","MARSHALL TRUCKING LLC","","Active","","(205) 587-1620","","","315 A GADSDEN HWY ","BIRMINGHAM, AL 35235","","","","USD","false","false","","MARSHALL TRUCKING LLC","","(205) 587-1620","","","315 A GADSDEN HWY BIRMINGHAM, AL 35235 ","","","827232","2404522","","","false"
"391912","MASTER HAULING LLC","","Active","","(732) 741-0252","","","426 MAIN ST SUITE 215 ","SPOTSWOOD, NJ 08884","","","","USD","false","false","","MASTER HAULING LLC","","(732) 741-0252","","","426 MAIN ST SUITE 215 SPOTSWOOD, NJ 08884","","","842684","2440538","","","false"
"315273","MATHER TRUCKING, INC.","","Active","","(402) 291-1885","","","2213 FRANKLIN ","BELLEVUE, NE 68005","","","","USD","false","false","","MATHER TRUCKING, INC.","","(402) 291-1885","","","2213 FRANKLIN BELLEVUE, NE 68005","","","295119","619157","","","false"
"359956","Maty Logistics Corp","","Active","","(305) 928-0397","","","878 w 79 st ","Hialeah, FL 33014","","","","USD","false","false","","Maty Logistics Corp","","(305) 928-0397","","","878 w 79 st Hialeah, FL 33014","","","1096786","3405207","","","false"
"339744","MAXWELL TRUCKING LLC","","Active","","(901) 283-5207","","","8817 CAMERON ST ","OLIVE BRANCH, MS 38654","","","","USD","false","false","","MAXWELL TRUCKING LLC","","(901) 283-5207","","","8817 CAMERON ST OLIVE BRANCH, MS 38654 ","","","1277044","3676589","","","false"
"348228","MBW Transportation","","Active","","(225) 454-7856","","","1299 Oregon Ave ","Port Allen, LA 70767","","","","USD","false","false","","MBW Transportation","","(225) 454-7856","","","1299 Oregon Ave Port Allen, LA 70767","","","834688","2423013","","","false"
"359275","McDan Investments LLC","","Active","","(318) 840-3262","","","6016 Ellington Way ","Bossier City, LA 7111","","","","USD","false","false","","McDan Investments LLC","","(318) 840-3262","","","6016 Ellington Way Bossier City, LA 7111","","","1130857","3462779","","","false"
"351824","MD TRANSPORT LLC","","Active","","(240) 506-8401","","","16921 HALF BLVD ","HAGERSTOWN, MD 21740","","","","USD","false","false","","MD TRANSPORT LLC","","(240) 506-8401","","","16921 HALF BLVD HAGERSTOWN, MD 21740","","","1264558","3659444","","","false"
"322368","MEDALLION TRANSPORT & LOGISTICS LLC","","Active","","(856) 996-1060","","","701 EAST GATE DRIVE STE 110 ","MT LAUREL, NJ 08054","","","","USD","false","false","","MEDALLION TRANSPORT & LOGISTICS LLC","","(856) 996-1060","","","701 EAST GATE DRIVE STE 110 MT LAUREL, NJ 08054 ","","","221460","86734","","","false"
"334459","MEDION CORP","","Active","","(708) 926-9315","","","16900 LATHROP AVE ","HARVEY, IL 60426","","","","USD","false","false","","MEDION CORP","","(708) 926-9315","","","16900 LATHROP AVE HARVEY, IL 60426 ","","","894939","2563778","","","false"
"319848","MEET CARRIER LLC","","Active","","(616) 916-8631","","","2131 OUTLOOK DR SE ","CALEDONIA, MI 49316","","","","USD","false","false","","MEET CARRIER LLC","","(616) 916-8631","","","2131 OUTLOOK DR SE CALEDONIA, MI 49316 ","","","409855","960635","","","false"
"340704","MENH LLC","","Active","","(720) 935-7619","","","2312 PONTOTOC DRIVE ","FORNEY, TX 75126","","","","USD","false","false","","MENH LLC","","","","","2312 PONTOTOC DRIVE FORNEY, TX 75126","","","1014811","3234641","","","false"
"351395","MERCY & GRACE LLC","","Active","","(678) 650-2404","","","1360 POND SPRINGS TRACE NW ","LILBURN, GA 30047","","","","USD","false","false","","MERCY & GRACE LLC","","(678) 650-2404","","","1360 POND SPRINGS TRACE NW LILBURN, GA 30047 ","","","973035","2895623","","","false"
"296157","METRO TRANSPORT GROUP, L.L.C.","","Active","","(423) 745-8100","","","3054 US Hwy 11 S ","ATHENS, TN 37303","","","","USD","false","false","","METRO TRANSPORT GROUP, L.L.C.","","(423) 745-8100","","","3054 US Hwy 11 S ATHENS, TN 37303","","","426436"," 1033341","","","false"
"296158","METRO TRANSPORT GROUP, LLC","","Active","","(423) 745-8100","","","3054 US Hwy 11 S ","Athens, TN 37303","","","","USD","false","false","","METRO TRANSPORT GROUP, LLC","","(423) 745-8100","","","3054 US Hwy 11 S Athens, TN 37303","","","426436","1033341","","","false"
"396083","MG Brothers Inc","","Active","","(317) 489-1110","","","1021 Sorrell Pass ","Greenwood, IN 46143","","","","USD","false","false","","MG Brothers Inc","","(317) 489-1110","","","1021 Sorrell Pass Greenwood, IN 46143","","","1008819","3222557","","","false"
"330977","MIDAS SOLUTIONS INCORPORATED","","Active","","(847) 932-9844","","","2533 BRADDOCK DR ","NAPERVILLE, IL 60565","","","","USD","false","false","","MIDAS SOLUTIONS INCORPORATED","","(847) 932-9844","","","2533 BRADDOCK DR NAPERVILLE, IL 60565 ","","","873815","2512380","","","false"
"341205","MIDI LOGISTICS INC","","Active","","(630) 628-8225","","","800 S ADDISON RD ","ADDISON, IL 60101","","","","USD","false","false","","MIDI LOGISTICS INC","","(630) 628-8225","","","800 S ADDISON RD ADDISON, IL 60101 ","","","521466","1360940","","","false"
"332648","Midos Trucking LLC","","Active","","(314) 867-3205","","","9250 Riverview ","Saint Louis, MO 63136","","","","USD","false","false","","Midos Trucking LLC","","(314) 867-3205","","","9250 Riverview Saint Louis, MO 63136","","","665922","1837063","","","false"
"325044","Midway Express, LLC","","Active","","(614) 207-9565","","","5562 Thornham Drive  ","Columbus, OH 43228","","","","USD","false","false","","Midway Express, LLC","","(614) 207-9565","","","5562 Thornham Drive  Columbus, OH 43228","","","057940","3065744","","","false"
"345701","MILE MARKER TRANSPORT LLC","","Active","","(816) 419-9469","","","800 SOUTHVIEW TER ","PLEASANT HILL, MO 64080","","","","USD","false","false","","MILE MARKER TRANSPORT LLC","","(816) 419-9469","","","800 SOUTHVIEW TER PLEASANT HILL, MO 64080 ","","","1174574","3529593","","","false"
"322272","MILLERS MOBILE WRENCHIN INC","","Active","","(419) 663-7603","","","1526 PERU OLENA ROAD WEST ","NORWALK, OH 44857","","","","USD","false","false","","MILLERS MOBILE WRENCHIN INC","","(419) 663-7603","","","1526 PERU OLENA ROAD WEST NORWALK, OH 44857 ","","","819908","2386170","","","false"
"348659","MINT EXPRESS INC","","Active","","(240) 266-3414","","","6466 Walcott Lane ","Frederick , MD 21703","","","","USD","false","false","","MINT EXPRESS INC","","(240) 266-3414","","","6466 Walcott Lane Frederick , MD 21703","","","936752","2779557","","","false"
"334519","MISSION TRANSPORT, INC.","","Active","","(865) 986-5774","","","15044 HOTCHKISS VALLEY ROAD EAST ","LOUDON, TN 37774","","","","USD","false","false","","MISSION TRANSPORT, INC.","","(865) 986-5774","","","15044 HOTCHKISS VALLEY ROAD EAST LOUDON, TN 37774 ","","","365669","1238935","","","false"
"338823","MMTH GROUP LLC","","Active","","(877) 614-8200","","","6605 LONGSHORE ST STE 240 ","DUBLIN, OH 43017","","","","USD","false","false","","MMTH GROUP LLC","","(877) 614-8200","","","6605 LONGSHORE ST STE 240 DUBLIN, OH 43017 ","","","1275187","3674336","","","false"
"346564","MN CARRIER LLC","","Active","","(612) 545-5577","","","439 Blake rd N#102 ","Hopkins, MN 55343","","","","USD","false","false","","MN CARRIER LLC","","(612) 545-5577","","","439 Blake rd N#102 Hopkins, MN 55343","","","045517","3042689","","","false"
"329363","MO TRUCKING INC","","Active","","(631) 755-5858","","","21 PICONE BLVD ","FARMINGDALE, NY 11735","","","","USD","false","false","","MO TRUCKING INC","","(631) 755-5858","","","21 PICONE BLVD FARMINGDALE, NY 11735 ","","","701553","762455","","","false"
"341858","MODEL 2 TRANSPORT LLC","","Active","","(469) 487-3783","","","5208 AIRPORT FREEWAY SUIT 210-4 ","HALTOM CITY, TX 76117","","","","USD","false","false","","MODEL 2 TRANSPORT LLC","","(469) 487-3783","","","5208 AIRPORT FREEWAY SUIT 210-4 HALTOM CITY, TX 76117","","","888537","2550647","","","false"
"324573","MOLDEX INC","","Active","","(800) 498-2914","","","1201 Central Ave Unit 5N ","Lake Station, IN 46405","","","","USD","false","false","","MOLDEX INC","","(800) 498-2914","","","1201 Central Ave Unit 5N Lake Station, IN 46405","","","891415","2556547","","","false"
"352171","Moore Hardcore Trucking INC","","Active","","(312) 507-1779","","","803 HICKORY STREET ","Leemont, IL 60439","","","","USD","false","false","","Moore Hardcore Trucking INC","","(312) 507-1779","","","803 HICKORY STREET Leemont, IL 60439","","","875018","2520708","","","false"
"346489","MOOSE POWER INC","","Active","","(224) 401-1454","","","3948 WEHRMAN AVE APT 105 ","SCHILLER PARK, IL 60176","","","","USD","false","false","","MOOSE POWER INC","","(224) 401-1454","","","3948 WEHRMAN AVE APT 105 SCHILLER PARK, IL 60176 ","","","1014893","3234799","","","false"
"334835","MORARA TRANSPORT INC","","Active","","(817) 233-1114","","","602 MAGIC MILE ST ","ARLINGTON, TX 76011","","","","USD","false","false","","MORARA TRANSPORT INC","","(817) 233-1114","","","602 MAGIC MILE ST ARLINGTON, TX 76011 ","","","1342294","3765590","","","false"
"356670","More Myers Transportation LLC","","Active","","(256) 658-3556","","","204 S Elton Cir ","Meridianville, AL 35759","","","","USD","false","false","","More Myers Transportation LLC","","(256) 658-3556","","","204 S Elton Cir Meridianville, AL 35759","","","1234058","3616926","","","false"
"326384","MORET ENTERPRISE LLC","","Active","","(972) 854-7989","","","5724 W LEDBETTER DR ","DALLAS, TX 75236","","","","USD","false","false","","MORET ENTERPRISE LLC","","(972) 854-7989","","","5724 W LEDBETTER DR DALLAS, TX 75236 ","","","713780","2023338","","","false"
"317013","MORGADO AUTO SALES LLC","","Active","","(469) 525-6665","","","1325 FORT WORTH AVE #A ","DALLAS, TX 75208","","","","USD","false","false","","HDM TRANSPORT","","(469) 525-6665","","","1325 FORT WORTH AVE #A DALLAS, TX 75208","","","894116","1915284","","","false"
"395483","MORRISTOWN DRIVERS SERVICE, INC.","","Active","","(423) 581-6048","","","5520 JEFFREY LANE ","MORRISTOWN, TN 37813","","","","USD","false","false","","MORRISTOWN DRIVERS SERVICE, INC.","","(423) 581-6048","","","5520 JEFFREY LANE MORRISTOWN, TN 37813 ","","","177575","252487","","","false"
"352274","MR SHIPPING LLC","","Active","","(843) 751-8379","","","168 BLACKWATER WAY ","MONCKS CORNER, SC 29461","","","","USD","false","false","","MR SHIPPING LLC","","(843) 751-8379","","","168 BLACKWATER WAY MONCKS CORNER, SC 29461 ","","","1229117","3609752","","","false"
"355069","MS FREIGHT CO INC","","Active","","(662) 307-2705","","","1283 LAKEVIEW DRIVE ","GRENADA, MS 38901","","","","USD","false","false","","MS FREIGHT CO INC ","","(662) 307-2705","","","1283 LAKEVIEW DRIVE GRENADA, MS 38901  ","","","729565","2090356 ","","","false"
"318499","MS Transport, LLC","","Active","","(314) 270-9940","","","1091 HICKORY RIDGE TRAIL ","Arnold, MO 63010","","","","USD","false","false","","","","","","","","","","999500","2951663","","","false"
"336210","MS US INC","","Active","","(847) 258-4957","","","636 Pratt ave N ","Schaumburg, IL 60193","","","","USD","false","false","","MS US INC","","(847) 258-4957","","","636 Pratt ave N Schaumburg, IL 60193","","","797549","2335821","","","false"
"297907","MULTI WAY EXPRESS CO","","Active","","(412) 482-0720","","","4736 SYLVAN AVENUE ","PITTSBURGH, PA 15207","","","","USD","false","false","","MULTI WAY EXPRESS CO","","(412) 482-0720","","","4736 SYLVAN AVENUE PITTSBURGH, PA 15207","","","070658","3088575","","","false"
